1,1.5725160675628407
5,1.568672328179151
10,1.5692739534870521
15,1.5692093953518966
20,1.5688946970814504
25,1.5690721544837558
30,1.56870305857294
35,1.5685922534791263
40,1.5688223738289209
45,1.568996114246759
50,1.5687532998359384
