1,1.453693533563567
5,1.1552443681619613
10,1.1178983571055001
15,1.1052827944115626
20,1.0987958590465574
25,1.0951370394297717
30,1.0920345623819003
35,1.09012134518624
40,1.0889072859361157
45,1.0879423869769784
50,1.086951500520641
